genre,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
classic pop and rock,-24.556,61.466,3,2,1,302.13179,27.8913681,-101.352456,17.41566462,19.63435174,26.93590593,3.768224949,3.114601227,10.90414315,-6.198368098,4.342977505,-1.267092025,8.113361963,19.58831255,4653.310903,5829.848617,4335.654526,1892.512306,1135.575105,1602.287939,854.5029894,985.7814136,609.9960203,304.5586684,908.6512446
classic pop and rock,-11.556,131.981,4,10,0,472.63302,41.36073123,35.8584767,-61.80631406,-4.406350733,-10.43121613,-29.33479983,-3.796632442,2.111747627,8.898660052,11.74623986,3.91172994,4.861482312,35.2055922,6426.257114,3084.083845,1178.61461,940.7618322,712.0415498,504.3131109,567.8635275,433.7922429,258.0096618,217.1553873,380.6088478
classic pop and rock,-9.128,167.967,4,3,0,356.75383,44.11398851,10.13112644,-16.00190709,-16.00114751,-6.519573755,-16.88020307,-11.40724713,-8.5971159,11.33765038,0.704416667,3.032066092,11.21116571,25.58473064,836.5326365,1340.339385,942.5653563,554.5998778,476.1161121,460.8907322,260.8125994,340.2526414,224.5954152,169.8231358,181.4691019
classic pop and rock,-11.679,102.337,4,4,0,167.75791,41.06219273,7.059480253,33.38462243,10.08463665,-2.570372828,2.395800948,-11.85893839,-5.029014218,-2.177955766,-0.489635071,1.81606951,-2.61221169,11.03442829,1265.813531,2087.885092,1503.341375,762.2884097,824.4121749,692.0518973,507.1096203,286.9036839,321.3083212,269.0778829,330.4019866
classic pop and rock,-10.198,111.53,4,0,1,158.40608,42.63665201,-24.40093881,30.38994073,0.708240918,-11.00537094,8.488845124,1.770328872,-4.164072658,13.84527342,2.943304015,-4.567118547,0.606013384,18.18083581,1210.45529,2620.484196,1649.550158,731.367027,970.1915004,818.2231925,414.8955021,436.41966,319.4224563,423.7780107,605.1059329
classic pop and rock,-10.643,136.658,3,10,1,192.78322,40.34888776,-26.03796088,22.64261054,-4.737488095,3.583984694,6.440755102,-15.38785714,-0.924309524,-2.036659864,-4.683860544,-1.552020408,10.77587245,35.17476883,2343.113212,1381.474434,1654.643785,731.5318737,874.276402,868.3078531,786.3344497,447.5998835,371.6401585,275.735453,347.405344
classic pop and rock,-17.171,146.731,1,7,1,250.48771,33.10841557,-50.63721198,-20.34887186,5.439385629,-29.17254132,32.00613293,-20.24538204,2.77128024,-4.541898204,4.108267066,-5.856748503,3.986590419,39.43737442,2025.444562,3951.965135,3382.911654,1125.334405,2680.597076,1274.041608,925.042838,426.5912004,467.172785,614.8150487,399.4476019
classic pop and rock,-14.871,124.904,4,9,0,238.2624,35.62205696,-82.37632911,20.94520886,24.86342405,-29.2001962,14.22184494,23.77367405,5.632546414,-6.024086498,-1.043778481,-10.06354114,-11.89120253,33.6381078,2316.003447,4287.468405,2623.934315,1299.050535,1919.007293,962.6900609,808.4272827,374.9751349,522.1875393,403.3879547,404.4183876
classic pop and rock,-13.611,161.452,3,7,1,551.23546,38.01659472,-37.60057085,18.17459827,18.47692026,-19.27357643,8.937947181,0.666569325,-6.426815135,12.30930726,-4.391175216,-1.678924327,-4.3931742,28.6194651,1512.031173,1754.476142,1603.027032,737.4021613,1253.962719,577.7659646,427.8652228,371.1329928,297.4174479,274.6900889,283.3240405
classic pop and rock,-13.829,183.034,4,1,1,155.24526,38.8030784,-48.8665662,31.31965331,3.596151568,-0.547942509,-9.155581882,1.333318815,-4.706790941,-12.84508885,-7.419879791,2.096916376,5.828759582,50.15726865,2474.857909,1295.135777,1190.718317,708.2148599,684.5039413,492.6185688,409.9665617,369.3404634,293.120044,176.5147763,194.6118316
classic pop and rock,-10.393,117.381,4,0,1,177.3971,39.86582998,-19.08142413,-13.93449726,-3.891087751,2.976149909,0.874998172,-27.32304936,-10.59086837,8.393508227,-2.025314442,1.768557587,5.445727605,44.19148282,2877.119073,1642.642864,1919.368488,1101.68576,907.0560384,700.2822555,686.3138148,499.6483608,397.3607235,235.4182449,362.4193809
classic pop and rock,-15.462,76.842,4,2,1,142.21016,38.6802365,-75.74507969,13.02457841,-11.12160411,-38.3877892,-10.43756555,-18.9087455,-8.062565553,15.71005398,0.491956298,1.631053985,10.74129563,21.60300038,3032.867853,1168.234398,950.9569211,753.0867624,618.4917535,533.2805278,378.5911699,353.3747471,270.2776488,145.0118487,240.4575884
classic pop and rock,-10.56,119.868,4,11,0,193.43628,40.7088315,4.762303937,-10.85903465,-14.53973386,-18.60686772,-12.34061732,-14.64666142,-10.07406929,-0.331374803,-2.418305512,1.068708661,8.180009449,58.63451461,2855.001114,2061.964704,1798.889407,932.7826076,721.6961443,1004.776321,680.6076255,351.1836681,401.6915744,284.4848228,389.5124837
classic pop and rock,-14.422,87.032,7,1,1,155.58485,37.98078389,-88.39334971,74.07499214,12.65556974,16.76239096,11.29048723,6.141565815,6.728039293,-1.127785855,1.162821218,-0.962027505,8.186355599,24.07602335,2900.055583,2985.54418,3073.635493,1205.522543,1249.746328,650.9899501,595.9223604,572.2422109,407.1609191,413.0607112,379.9185799
classic pop and rock,-13.196,121.333,3,7,0,182.07302,38.3026,-82.55038036,30.57428036,-0.491114286,25.47088393,7.994648214,-4.771860714,10.00177143,3.014085714,4.877153571,-4.60355,0.2546875,34.08344425,2369.152559,4349.529287,2672.626723,1067.062504,1331.948841,865.0249963,747.0771103,720.1896557,484.3845286,445.2629135,448.0754192
classic pop and rock,-13.045,128.04,4,11,0,173.63546,36.88629453,4.665396825,35.40594533,-3.406820106,-3.16582716,26.89100705,-7.447560847,3.409887125,3.254082892,-4.081906526,-8.172160494,-2.341520282,54.94027341,4784.096299,4134.346398,3975.847001,1230.208235,1924.490304,642.350567,683.4885919,466.3944669,526.1283482,666.487647,440.9463492
classic pop and rock,-5.932,137.183,4,9,0,274.07628,49.60940874,31.47792802,39.35272365,4.763895887,-33.1114383,-6.073596401,-9.390344473,-14.91701028,-3.838754499,-9.946264781,1.484151671,-6.900561697,8.882780717,1962.468224,1070.264954,695.0595205,616.241494,455.2207911,304.6383813,299.5787268,196.4818388,246.7025175,153.599911,285.0503453
classic pop and rock,-6.128,105.928,4,9,0,220.13342,48.92191482,48.48410903,22.69372913,-4.296674617,-36.56517547,-11.81787905,-0.668226576,-7.275054514,-2.702332198,-7.23009029,0.609441227,3.552247019,7.741919424,1622.874522,781.3000154,844.6504141,669.7061849,426.4211755,440.1760816,325.4111034,283.7647724,166.5661792,189.4763685,156.3546537
classic pop and rock,-7.944,131.793,1,0,1,265.19465,48.28886742,16.42745015,48.28623844,6.429873587,-10.64070401,-23.40725899,10.50854368,-2.897653649,-1.160775951,-1.562391572,3.886126413,-3.172880781,2.197252092,877.5027468,691.5279646,260.460803,250.9706518,193.8717745,277.4497906,180.1573061,99.82461492,112.3312024,94.50159722,160.3704408
classic pop and rock,-7.85,127.427,1,9,0,179.09506,48.94287759,-32.19164595,49.2603597,1.043939736,-11.57161582,-21.36132203,1.169745763,0.765602637,22.95365537,0.273352166,3.761525424,0.290491525,3.227991109,565.1472175,420.3657005,169.8235727,247.2983091,185.8522981,202.9288121,179.7603667,143.2963981,108.9477665,85.4221828,75.34748507
classic pop and rock,-14.262,134.676,4,9,1,223.4771,40.40331075,23.47525626,-1.703784978,-17.33822533,-6.318939617,-13.76804713,1.661172312,-5.151776141,2.989108984,-1.56320324,-3.521010309,8.938749632,22.66347535,1372.115407,2307.353459,898.2293722,930.1900405,399.2049908,645.5987987,304.5791088,240.1140453,175.7215131,126.2157305,172.4757019
classic pop and rock,-6.845,129.23,1,4,0,546.2722,49.0024567,18.88621886,37.22859846,5.1611293,-28.9430777,-20.91891222,3.714907473,-6.938240214,7.527706406,1.771326809,0.706302491,-9.749856465,16.56069325,873.4302415,1779.742688,344.9361077,422.2564695,293.1723075,185.190247,200.7914978,277.3646532,177.3834924,94.15469872,192.0239664
classic pop and rock,-6.831,160.562,4,0,1,140.90404,46.60239742,44.44914216,-16.51125525,-10.67248465,-7.477281099,2.951140549,2.678549273,-3.020579968,9.219484653,-2.3596979,-6.77419063,-1.176657512,40.10289446,1070.96011,1849.631679,2290.626534,724.6628436,1335.373575,382.1773046,326.9218478,223.2459047,271.5686609,383.3251248,264.6293181
classic pop and rock,-10.661,88.004,5,5,1,174.70649,41.63955854,24.02552373,68.89573892,25.59737658,-15.29973259,20.76242247,3.65868038,3.612052215,41.33680222,13.48153165,-4.279802215,10.53652532,25.92277732,1634.514472,2107.690898,2457.84718,841.4079584,1527.121845,489.4304144,432.3733631,427.0362892,303.5149317,703.9774751,287.6979131
classic pop and rock,-18.959,155.483,1,1,1,7.75791,32.83271429,-1.806952381,-8.28247619,4.651904762,-6.843714286,-2.493333333,10.48566667,6.87552381,-6.313238095,4.864571429,-7.775714286,-12.69990476,61.84042344,2715.297618,2475.600793,1590.306083,763.6945709,2213.275734,254.9602073,560.300907,306.7768203,968.0201933,744.043012,98.57275094
classic pop and rock,-6.999,126.921,4,9,0,338.15465,47.80821771,55.92994208,-1.86830759,6.56144474,-2.673569907,-16.08846871,12.84821238,-1.344498668,-0.88139281,1.508268309,5.133870839,5.407659121,15.45278853,1350.151319,1531.648341,998.9918383,596.4282482,656.1571888,386.8183931,324.9328386,205.6976964,243.2590036,233.4026734,289.9551678
classic pop and rock,-14.237,90.317,1,6,0,137.79546,40.48200501,-147.4040326,-6.577243108,-6.92926817,-3.114899749,-20.69076942,11.10102005,-18.26003759,17.56225063,-4.794423559,5.392192982,8.49826817,9.765191348,1272.966453,837.2063425,486.2919534,837.0561059,390.2843968,313.4292983,368.6765748,402.5658317,354.0091291,147.4774132,217.8733301
classic pop and rock,-20.932,91.568,4,9,0,238.18404,34.12537426,-11.51080621,49.33219231,-4.700681953,-59.79301923,-7.864502959,-8.192223373,-0.075776627,-11.96921154,-5.064139053,0.059723373,-9.867184911,15.29946982,2756.395019,1097.592987,644.5908392,1165.996632,302.461338,807.5673092,300.3250325,536.0921477,208.2009325,122.572509,587.3243369
classic pop and rock,-18.826,118.056,3,8,0,170.63138,32.67027655,-11.10996192,28.80588778,25.88512425,2.736388778,12.59319038,3.547767535,5.453232465,-9.369775551,-9.017366733,-5.334432866,3.029018036,22.46990739,3461.579232,2681.197829,2725.379652,1105.964026,1666.883314,583.9536832,1241.350015,502.2064231,628.9076214,505.658434,255.6696941
classic pop and rock,-8.581,112.884,4,5,1,229.56363,45.14187742,39.51059032,-1.194023656,-6.523275269,-4.728053763,-22.02339677,2.396560215,-10.86367634,-0.832124731,-6.272268817,0.081746237,-10.92692688,40.59650597,1951.623103,1612.737937,748.6844708,1194.697066,391.5693098,489.67428,433.1912461,253.5839631,302.4917898,150.3579121,197.5118676
classic pop and rock,-14.95,136.122,4,10,0,211.93098,37.58434426,106.3394741,-5.491229508,2.043828499,-32.8988285,-12.30236444,6.693503153,14.16961286,-4.657635561,10.33282472,4.330933165,11.68745776,25.46998288,2543.630158,1195.676793,1036.378855,1459.323475,1205.310016,657.6903277,546.1918711,358.3137933,444.6976629,659.5205407,267.0943538
classic pop and rock,-9.955,87.032,5,0,1,150.43873,41.81395085,-41.85072436,-3.268292735,22.54608547,-5.018004274,10.82990598,2.210897436,-1.904183761,17.88374145,5.171136752,-2.013083333,1.167057692,33.90009913,2690.768412,2746.549825,3288.82341,657.1079264,3019.511968,1052.457422,984.2468011,438.1528071,583.5907849,869.1622109,441.8984926
classic pop and rock,-14.385,115.61,5,10,1,240.79628,37.15717995,34.9656872,12.99950121,-5.023839372,-10.35178986,-1.278439614,-6.226317633,-0.567293478,3.231268116,-0.580556763,-4.041952899,7.662320048,40.78866931,2352.942126,1644.37072,1316.396314,1340.538375,639.4430078,934.3422186,421.3285933,341.3017045,220.9356322,288.7961309,389.9811502
classic pop and rock,-10.873,125.11,4,10,1,274.25914,40.52425023,19.43350675,44.08566337,29.46157066,14.63351305,7.772667867,9.216689469,5.527692169,3.377974797,-0.255657066,-0.788522952,-0.139207921,47.40188208,2049.077521,2129.008496,1355.236128,706.1397622,1292.216061,823.2861806,366.3404087,289.7632507,232.2109767,349.8427901,340.8392443
classic pop and rock,-6.318,119.993,4,11,0,325.01506,44.47405291,27.39254769,-14.88068629,47.22975261,2.465902385,-5.22892772,-3.623354694,-0.607865872,9.149388227,2.504611028,2.754437407,-5.217251118,28.75850518,5548.722001,5053.871043,5916.442575,1427.212212,2159.93129,826.788949,1287.028751,686.4308457,542.4073721,759.9466206,265.6438754
classic pop and rock,-1.383,125.903,4,7,1,247.24853,51.4384502,64.59710824,35.11003922,39.03518196,52.62011686,-20.32919686,8.861322353,3.456015686,1.279097255,5.183448627,7.414442353,8.557044706,24.11446878,2676.430524,3237.236338,2391.286835,2440.030847,1171.749007,499.5761435,335.356755,228.2336028,347.0613213,712.4572226,313.3133801
classic pop and rock,-7.324,120.082,4,2,1,264.202,45.45089023,40.47704028,-4.409108761,12.40731722,-5.960556898,-4.359489426,4.198220544,1.139317221,5.052883182,7.265851964,-0.80447432,-2.228121853,28.57211374,2186.282945,2491.923413,2327.819696,723.2052718,1428.160076,788.6709893,583.7848624,177.425427,269.514866,479.5323192,159.3461518
classic pop and rock,-6.279,134.038,4,4,0,251.32363,46.97148776,-1.593386876,12.68664545,2.866558276,-4.133960823,-6.226114594,4.901493634,-0.239353575,1.21436141,-1.359341822,-2.772428991,-10.63221254,18.51565999,2318.955136,1278.250832,1436.341533,1438.385515,1047.237701,407.10759,680.6116511,415.7828307,503.3636791,282.3448279,317.467796
classic pop and rock,-9.719,115.266,4,2,1,233.11628,42.39423718,16.82325,-56.79288846,6.527341026,2.857676923,-6.329196154,14.60980897,-9.389932051,6.020457692,0.553388462,-4.625216667,-2.997424359,20.20609599,2638.391211,1577.552903,1941.535983,1443.425443,1337.699786,905.8402822,715.0928146,396.3322099,332.2499501,241.0533412,279.0907368
classic pop and rock,-11.659,107.617,4,6,0,182.9873,40.34925255,-11.8905112,-32.16205703,-4.556875764,10.01558859,1.992340122,-1.68104277,-8.375887984,4.673448065,-0.50389613,-4.858515275,-4.655775967,22.82303959,2030.608943,1301.021495,2276.173782,734.7931405,1377.497848,593.9878834,438.4249513,388.6588679,289.424211,242.9738666,329.3364291
classic pop and rock,-9.099,134.913,4,9,0,322.79465,43.45547609,-15.78835239,66.94240541,8.022360707,13.7344948,-15.6914501,1.406923077,-3.44012578,3.228230769,1.752778586,0.556548857,1.020523909,70.24731018,2823.750314,3052.575629,1078.074575,1192.340011,574.0182704,1101.563607,455.8822823,480.8199212,224.607016,275.6817825,242.1171165
classic pop and rock,-11.504,84.995,3,0,1,243.82649,42.1132702,-44.24244636,41.27581192,-3.37769404,21.32881457,-12.62039735,1.434802649,-1.253402649,-8.409501987,-9.618778808,-1.344349669,-0.257588079,22.87754734,3835.724334,3572.989379,1850.108704,1602.444213,764.5726965,485.7007137,603.8726273,482.0901178,417.8746454,252.6343828,248.880011
classic pop and rock,-9.528,127.828,4,0,1,257.93261,45.0232149,81.95116447,15.62924515,18.4224585,-2.960103181,-18.00780915,-2.158387122,-7.073417378,2.871260667,15.91309077,6.579391777,8.682612102,22.81316779,1311.134701,1405.664239,820.9544835,654.9388435,752.5731066,346.6737306,367.6551545,262.8515451,379.2778482,213.0846323,109.2320758
classic pop and rock,-8.593,185.146,4,11,0,390.68689,44.36936464,63.22032274,-65.05729466,-7.13205663,-3.916505985,-7.390820902,-0.697893186,1.378339319,-6.354149171,2.935360958,0.364073204,3.460203039,31.63374018,1965.780311,2532.202894,1240.242981,673.6094322,1108.372772,675.3614668,360.0494945,328.6241067,220.7764498,291.7844443,442.7058267
classic pop and rock,-8.607,100.825,4,1,1,227.26485,44.09297448,41.39612853,-36.07139836,6.074540565,-8.289666363,-13.09399544,16.06039016,-12.15906472,0.422761167,4.772258888,0.945402917,0.161461258,31.87179729,1738.785226,1877.693889,1450.212722,783.0959905,971.8659156,559.8556999,431.8618594,286.7506866,384.9929521,330.488345,251.3631974
classic pop and rock,-5.465,161.482,4,4,0,202.1873,48.00923455,53.37138335,11.63043632,24.83598991,11.3333203,-3.283374527,2.754721311,0.830224464,-0.896215637,7.680615385,2.537051702,2.500167718,29.12692223,1503.404399,2155.671803,2424.765986,903.3565287,1660.074506,686.8082952,483.7554654,310.0896452,368.5329355,536.4174241,271.9585607
classic pop and rock,-5.79,109.76,4,1,1,108.2771,45.87641575,41.76907659,16.16001313,38.2874267,-1.597512035,13.82910941,-4.232067834,-0.094623632,-6.204822757,16.51563676,3.144341357,-0.307015317,22.5674347,2702.941355,1952.783225,3820.080703,1127.917784,2146.08038,1006.095641,873.0398246,465.6454089,778.0157212,676.6021367,366.7002326
classic pop and rock,-8.494,100.894,1,9,1,239.64689,41.4004731,-2.84415736,-69.01865584,4.434652792,-1.126669036,-4.426639594,-12.4313066,-18.8227868,3.601254822,-6.010190863,7.664941117,0.454742132,35.56124012,2945.600384,3799.507187,2721.671564,1195.246054,1835.628416,646.5107014,954.9101552,433.508851,459.52198,452.1667107,430.5054838
classic pop and rock,-14.369,127.991,1,2,1,147.12118,40.92152381,-79.65394331,57.36095011,-1.621049887,1.819063492,-2.08599093,-10.62404082,-5.822659864,-16.49098413,-15.98762358,2.034251701,-4.972641723,14.13898647,1466.486532,1219.205808,1729.375477,770.6947496,560.6197695,550.0325335,489.5425959,651.475161,429.7889124,314.1912443,334.9245736
classic pop and rock,-12.091,95.68,3,9,1,142.52363,42.69073786,-102.9000607,99.73064563,13.37937864,-72.96934709,17.60420631,-60.75700243,-12.10294175,33.62785194,3.013179612,3.216398058,-2.567665049,13.85114472,1509.596231,1176.884825,1015.543915,784.302206,561.835577,468.6662376,408.8424871,576.3424886,215.0953104,174.1751042,272.1171729
classic pop and rock,-11.759,100.496,4,7,1,142.75873,41.6296573,-23.09388951,35.88348876,15.37182772,-6.12955618,0.933440075,5.106001873,0.950262172,1.377432584,2.618247191,0.076466292,17.00952996,21.07614058,2417.299046,1918.140338,2301.71402,787.226978,987.750357,933.6215274,499.5851139,769.2168212,484.0790407,279.9537205,464.2104944
classic pop and rock,-4.304,108.088,4,0,1,99.36934,51.70649003,-41.20961538,81.16046724,11.14563818,-52.29921368,14.51402564,-14.08407977,-5.019478632,11.54723932,-5.383555556,2.328319088,14.46231339,12.07465158,2295.692333,902.6942956,1387.511167,711.7723727,615.1615507,576.6880226,500.2909926,901.2354351,365.5335344,304.9492141,366.8055374
classic pop and rock,-17.424,85.858,3,5,1,152.39791,37.12093719,-102.7696281,15.77500503,-17.52321608,9.000841709,-18.85561055,-4.08730402,-5.562633166,5.662924623,-5.561846734,3.072422111,16.45636181,15.82006574,4020.402269,1999.044382,866.204831,1004.027903,298.4455951,794.6849838,509.9682115,560.4002774,295.7963493,159.7733942,400.4474928
classic pop and rock,-18.752,127.568,4,1,1,199.49669,33.63165113,-44.78188571,-27.97343459,-23.55805564,-19.21258195,-3.525027068,-16.55277895,-11.73318496,2.254172932,-7.819950376,-2.625703759,19.55899098,22.32545489,2523.191976,915.6068801,1215.317008,635.4955704,592.6410611,389.2897236,493.126256,675.8880006,370.5394847,184.6691803,296.5121824
